,﻿id,device,timestamp,BSSID,SSID,autoJoinStatus,blackListTimestamp,capabilities,distanceCm,distanceSdCm,frequency,isAutoJoinCandidate,level,numConnection,numIpConfigFailures,numUsage,seen,timestamp.1,tsf,untrusted,wifiSsid_octets_buf,wifiSsid_octets_count
1342144,86a181da-0418-423f-b487-22579ab10bdc-22,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1454304626.73,c0:4a:00:42:f2:be,TP-LINK_42F2BE,0,0,[WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2427,0,-84,0,0,0,1454304626674,1454304626.73,218277561353,True,84,14
1342272,86a181da-0418-423f-b487-22579ab10bdc-26,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1454304626.74,78:d7:52:6f:d2:74,brainstorm,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-1,-1,2422,0,-86,0,0,0,1454304626676,1454304626.74,218277561384,True,98,10
1342304,86a181da-0418-423f-b487-22579ab10bdc-27,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1454304626.74,f8:d1:11:78:8c:72,TP-LINK_788C72,0,0,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],-1,-1,2427,0,-87,0,0,0,1454304626677,1454304626.74,218277561384,True,84,14
1342368,86a181da-0418-423f-b487-22579ab10bdc-29,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1454304626.75,c0:4a:00:ad:cc:83,Prabin WiFi,0,0,[WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2437,0,-90,0,0,0,1454304626678,1454304626.75,218277561414,True,80,11
1342464,86a181da-0418-423f-b487-22579ab10bdc-32,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1454304626.75,10:3b:59:6f:9a:dd,ADYYbHN1YmFzaDM2NA,0,0,[ESS],-1,-1,2437,0,-89,0,0,0,1454304626679,1454304626.75,218277561353,True,65,18
1343040,86a181da-0418-423f-b487-22579ab10bdc-50,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1454305226.62,00:0b:6b:2d:dc:6b,CTEVT 2,0,0,[WPA-PSK-TKIP][ESS],-1,-1,2412,0,-90,0,0,0,1454305226604,1454305226.62,218877498914,True,67,7
1343168,86a181da-0418-423f-b487-22579ab10bdc-54,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1454306559.56,14:32:d1:f8:c8:4f,d2B73cmFqdXJhamthbmRlbA,0,0,[ESS],-1,-1,2437,0,-78,0,0,0,1454306559550,1454306559.56,220210453253,True,100,23
1359168,24db2cec-0e5b-4d63-a448-2721db49fe78-3,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1451109040.81,04:8d:38:bc:45:fc,Radiohead,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-1,-1,2412,0,-87,0,0,0,1451109040782,1451109040.81,141100927778,True,82,9
1366528,19d7b5ac-74be-4fed-b589-36159fa59e3e-4,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1453440814.25,64:70:02:e0:e8:12,Siddharth,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2442,0,-89,0,0,0,1453440814196,1453440814.25,174136423904,True,83,9
1366880,19d7b5ac-74be-4fed-b589-36159fa59e3e-15,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1453441106.82,c8:3a:35:08:2a:a1,indira,0,0,[WPA2-PSK-CCMP+TKIP][ESS],-1,-1,2427,0,-92,0,0,0,1453441106780,1453441106.82,174431172769,True,105,6
1367232,19d7b5ac-74be-4fed-b589-36159fa59e3e-26,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1453441886.59,c0:4a:00:a5:87:ec,LCC,0,0,[WPA2-PSK-CCMP][WPS][ESS],-1,-1,2437,0,-83,0,0,0,1453441886543,1453441886.59,175210932576,True,76,3
1367648,19d7b5ac-74be-4fed-b589-36159fa59e3e-39,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1453442726.36,3e:47:11:75:d8:2a,d2B2AbWsgbGFtYQ,0,0,[WPS][ESS],-1,-1,2437,0,-80,0,0,0,1453442726346,1453442726.36,176049780076,True,100,15
1367712,bd0fad0f-83f1-463e-b655-a6b07174ffa1-3,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1460347637.64,60:e3:27:7d:90:f1,dharana,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2447,0,-77,0,0,0,1460347637631,1460347637.64,126874102907,True,100,7
1367776,bd0fad0f-83f1-463e-b655-a6b07174ffa1-5,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1460347637.65,a8:32:9a:00:81:10,Destination Institute,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2457,0,-84,0,0,0,1460347637632,1460347637.65,126874102907,True,68,21
1367808,bd0fad0f-83f1-463e-b655-a6b07174ffa1-6,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1460347637.65,14:cc:20:61:fb:52,Bouddha Fulbari,0,0,[WPA-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2412,0,-86,0,0,0,1460347637632,1460347637.65,126874102907,True,66,15
1371424,27578de6-f7be-49eb-b541-37ee098dc1d5-21,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457157526.66,54:35:30:c5:5e:9b,bibek,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2412,0,-73,0,0,0,1457157526632,1457157526.66,53453774490,True,98,5
1406272,ec37ca99-98f1-4040-9603-ddff3bbbaef3-15,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1457154684.54,60:e3:27:37:32:f8,Barcelona,0,0,[WPA2-PSK-CCMP][ESS],-1,-1,2412,0,-91,0,0,0,1457154684528,1457154684.54,50611673811,True,66,9
1415264,b6d65ed5-d62b-4c8c-88bb-fd2968d16ff7-4,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1445671261.64,a0:f3:c1:c3:6d:c2,Boyz House,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2437,0,-90,0,0,0,1445671261616,1445671261.64,100547066075,True,66,10
1441216,2134b9ef-1f1a-4ea1-b44c-8dad81563fa0-5,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1449625477.11,e8:40:f2:8f:2f:e0,ambika,0,0,[WPA-PSK-TKIP][ESS],-1,-1,2462,0,-84,0,0,0,1449625477063,1449625477.11,299055853024,True,97,6
1441632,2134b9ef-1f1a-4ea1-b44c-8dad81563fa0-18,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1449627354.33,04:8d:38:32:48:1d,prabha,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-1,-1,2457,0,-86,0,0,0,1449627354249,1449627354.33,300935090354,True,112,6
1441728,2134b9ef-1f1a-4ea1-b44c-8dad81563fa0-21,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1449627354.33,78:44:76:6f:9e:60,Texas CSIT,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2457,0,-90,0,0,0,1449627354251,1449627354.33,300935090324,True,84,10
1441760,2134b9ef-1f1a-4ea1-b44c-8dad81563fa0-22,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1449627354.34,e0:3f:49:8f:ea:60,vaidehi,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2412,0,-83,0,0,0,1449627354251,1449627354.34,300940197725,True,118,7
1443392,2c0480d9-9877-404e-8e12-6b300471828d-15,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1453008229.53,bc:96:80:14:b1:31,sabitri gurung,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2412,0,-90,0,0,0,1453008229514,1453008229.53,133261748796,True,115,14
1443520,2c0480d9-9877-404e-8e12-6b300471828d-19,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1453009429.54,90:61:0c:1c:c8:b9,PROLiNK_PRN2001_1cc8b9,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2447,0,-78,0,0,0,1453009429509,1453009429.54,134461741134,True,80,22
1443744,2c0480d9-9877-404e-8e12-6b300471828d-26,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1453010247.53,b0:48:7a:fe:5c:67,ICHE CIMA,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-1,-1,2457,0,-83,0,0,0,1453010247512,1453010247.53,135280349928,True,73,9
1443776,2c0480d9-9877-404e-8e12-6b300471828d-27,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1453010247.53,a0:f3:c1:9d:f7:23,SOuryaEnergy123,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2427,0,-86,0,0,0,1453010247512,1453010247.53,135280349958,True,83,15
1443872,2c0480d9-9877-404e-8e12-6b300471828d-30,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1453010247.54,90:61:0c:11:95:d2,CADI,0,0,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-1,-1,2462,0,-89,0,0,0,1453010247514,1453010247.54,135280349958,True,67,4
1457984,585a5882-1ba4-4851-967c-028646e1518e-66,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1458833857.94,c4:42:02:f4:be:30,BN3h-c2lnZGVsc3VzbWl0YTA3OA,0,0,[ESS],-1,-1,2437,0,-91,0,0,0,1458833857915,1458833857.94,350030992310,True,66,27
1464320,dc4708fa-e122-47a6-9846-bb1161889583-16,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1455760349.92,c4:6e:1f:b8:b5:c8,TP-LINK/TD-W8901N,0,0,[WPA2-PSK-CCMP][ESS],-1,-1,2457,0,-81,0,0,0,1455760349873,1455760349.92,37985782023,True,84,17
1466720,ef114934-d93f-423d-8d74-9bfa5809b1bb-4,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447325938.44,f8:d1:11:78:97:75,ALE,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-1,-1,2412,0,-91,0,0,0,1447325938213,1447325938.44,186723765351,True,65,3
1491104,e8b81781-1552-4cd6-ab35-89cdd6759b9e-12,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446133031.24,d6:1d:5e:b0:0b:2c,suresh,0,0,[WEP][IBSS],-1,-1,2412,0,-32,0,0,0,1446133031147,1446133031.24,197709132798,True,115,6
1491200,e8b81781-1552-4cd6-ab35-89cdd6759b9e-15,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446133305.21,82:96:98:90:9d:eb,pant,0,0,[WEP][IBSS],-1,-1,2412,0,-35,0,0,0,1446133305191,1446133305.21,197983211999,True,112,4
1511648,d2ed3f72-c959-4c56-87a1-889180bdaaa6-33,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1454060433.76,9c:28:ef:c7:dd:24,HassleFree,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-1,-1,2462,0,-82,0,0,0,1454060433646,1454060433.76,1043035693,True,72,10
1511712,d2ed3f72-c959-4c56-87a1-889180bdaaa6-35,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1454060433.78,30:d1:7e:2a:4a:b0,tamsnepal,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-1,-1,2412,0,-75,0,0,0,1454060433648,1454060433.78,1054992914,True,116,9
1511776,d2ed3f72-c959-4c56-87a1-889180bdaaa6-37,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1454060433.79,c8:3a:35:0e:43:10,Tenda_0E4310,0,0,[WPA-PSK-CCMP+TKIP][ESS],-1,-1,2412,0,-78,0,0,0,1454060433650,1454060433.79,1054992914,True,84,12
1511872,d2ed3f72-c959-4c56-87a1-889180bdaaa6-40,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1454060433.81,90:61:0c:17:23:e7,PROLiNK,0,0,[WPA2-PSK-TKIP][ESS],-1,-1,2462,0,-77,0,0,0,1454060433652,1454060433.81,1054992914,True,80,7
1511904,d2ed3f72-c959-4c56-87a1-889180bdaaa6-41,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1454060433.81,60:e3:27:7d:90:47,Prasun Wifi,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2442,0,-81,0,0,0,1454060433653,1454060433.81,1054992945,True,80,11
1511936,d2ed3f72-c959-4c56-87a1-889180bdaaa6-42,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1454060433.83,c8:3a:35:11:b4:f1,Tiara,0,0,[WPA-PSK-CCMP+TKIP][ESS],-1,-1,2412,0,-75,0,0,0,1454060433654,1454060433.83,1054992914,True,84,5
1511968,d2ed3f72-c959-4c56-87a1-889180bdaaa6-43,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1454060433.83,c8:3a:35:11:eb:49,Tenda_11EB48,0,0,[WPA-PSK-CCMP+TKIP][ESS],-1,-1,2412,0,-73,0,0,0,1454060433655,1454060433.83,1054992914,True,84,12
1512000,d2ed3f72-c959-4c56-87a1-889180bdaaa6-44,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1454060433.83,74:ea:3a:da:e5:6d,TP-LINK_DAE56D,0,0,[WPA2-PSK-TKIP][ESS],-1,-1,2437,0,-90,0,0,0,1454060433656,1454060433.83,1054992976,True,84,14
1512032,d2ed3f72-c959-4c56-87a1-889180bdaaa6-45,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1454060433.83,a8:32:9a:00:24:5c,shreeparsad_wifi,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2422,0,-92,0,0,0,1454060433657,1454060433.83,1054992976,True,115,16
1512064,d2ed3f72-c959-4c56-87a1-889180bdaaa6-46,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1454060433.83,12:19:be:30:8d:89,Ghatthaghar faced Bode,0,0,[WPA2-PSK-CCMP][ESS],-1,-1,2447,0,-82,0,0,0,1454060433658,1454060433.83,1054992945,True,71,22
1512096,d2ed3f72-c959-4c56-87a1-889180bdaaa6-47,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1454060433.84,10:fe:ed:b1:8c:39,sanjog wifi,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2462,0,-87,0,0,0,1454060433659,1454060433.84,1054992976,True,115,11
1512128,d2ed3f72-c959-4c56-87a1-889180bdaaa6-48,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1454060733.85,74:88:2a:4c:98:08,jeetendra,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-1,-1,2442,0,-68,0,0,0,1454060733759,1454060733.85,1355096594,True,106,9
1512160,d2ed3f72-c959-4c56-87a1-889180bdaaa6-49,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1454060733.86,68:89:c1:93:23:00,esewa_sanothimi,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-1,-1,2457,0,-70,0,0,0,1454060733760,1454060733.86,1355096563,True,101,15
1512256,d2ed3f72-c959-4c56-87a1-889180bdaaa6-52,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1454060733.87,00:27:22:42:fb:1d,.::| AVIYAS |::.,0,0,[WPA2-PSK-CCMP+TKIP][ESS],-1,-1,2412,0,-77,0,0,0,1454060733763,1454060733.87,1355096655,True,46,16
1512320,d2ed3f72-c959-4c56-87a1-889180bdaaa6-54,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1454060733.88,48:ad:08:9c:94:c0,Ktange Home,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-1,-1,2412,0,-79,0,0,0,1454060733765,1454060733.88,1355096655,True,75,11
1512480,d2ed3f72-c959-4c56-87a1-889180bdaaa6-59,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1454060733.94,48:ad:08:9c:ca:d0,binodbraja,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-1,-1,2412,0,-87,0,0,0,1454060733769,1454060733.94,1355096777,True,98,10
1512608,d2ed3f72-c959-4c56-87a1-889180bdaaa6-63,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1454060733.95,0c:d6:bd:e9:12:3a,ADYSFVBV0VJ,0,0,[ESS],-1,-1,2462,0,-80,0,0,0,1454060733773,1454060733.95,1355096716,True,65,11
1512640,d2ed3f72-c959-4c56-87a1-889180bdaaa6-64,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1454060733.96,8a:a7:3c:b4:ae:9d,ADYYa2lyYW53YWdsZTAw,0,0,[WPS][ESS],-1,-1,2412,0,-85,0,0,0,1454060733774,1454060733.96,1355096716,True,65,20
1512672,d2ed3f72-c959-4c56-87a1-889180bdaaa6-65,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1454062991.39,c4:e9:84:70:89:19,TP-LINK_123fine,0,0,[WPA2-PSK-CCMP][WPS-PIN][ESS],-1,-1,2412,0,-80,0,0,0,1454062991350,1454062991.39,3612752783,True,84,15
1512704,d2ed3f72-c959-4c56-87a1-889180bdaaa6-66,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1454062991.39,64:66:b3:66:76:9c,Easy group,0,0,[WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2422,0,-88,0,0,0,1454062991351,1454062991.39,3612752783,True,69,10
1512768,d2ed3f72-c959-4c56-87a1-889180bdaaa6-68,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1454062991.4,4c:5e:0c:cf:51:19,LLTC,0,0,[WPA2-PSK-CCMP+TKIP][ESS],-1,-1,2412,0,-91,0,0,0,1454062991355,1454062991.4,3599195603,True,76,4
1535936,9bbd3d35-bc05-4f9b-a2a5-c28f50179efa-94,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1460442923.78,9c:ad:97:4b:55:79,connection1,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2412,0,-84,0,0,0,1460442923747,1460442923.78,2330993790,True,99,11
1536000,9bbd3d35-bc05-4f9b-a2a5-c28f50179efa-96,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1460443222.99,36:e6:ad:65:2b:a6,Connectify-_2017,0,0,[WPA2-PSK-CCMP][ESS],-1,-1,2462,0,-85,0,0,0,1460443222874,1460443222.99,2613820923,True,67,16
1554848,8281db5d-2593-4e3a-a881-7c47ad68d250-12,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446796040.79,64:70:02:3c:da:34,iMac-Net,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2412,0,-91,0,0,0,1446796040692,1446796040.79,266839205922,True,105,8
1555616,8281db5d-2593-4e3a-a881-7c47ad68d250-36,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446796379.9,c8:3a:35:17:ae:58,Yudin,0,0,[WPS][WEP][ESS],-1,-1,2412,0,-89,0,0,0,1446796379851,1446796379.9,267178365513,True,89,5
1556000,8281db5d-2593-4e3a-a881-7c47ad68d250-48,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446796744.9,c4:6e:1f:b8:a7:f4,TP-LINK_B8A7F4,0,0,[WPS][ESS],-1,-1,2452,0,-86,0,0,0,1446796744792,1446796744.9,267543304200,True,84,14
1556224,8281db5d-2593-4e3a-a881-7c47ad68d250-55,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446796744.92,2c:ab:25:1e:8e:70,DIGICOM@wifi,0,0,[WPA-PSK-TKIP][ESS],-1,-1,2412,0,-84,0,0,0,1446796744794,1446796744.92,267543304169,True,68,12
1556448,8281db5d-2593-4e3a-a881-7c47ad68d250-62,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446796910.61,e4:8d:8c:88:35:62,NationalNamoBuddha,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2422,0,-88,0,0,0,1446796910571,1446796910.61,267709098092,True,78,18
1556544,8281db5d-2593-4e3a-a881-7c47ad68d250-65,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446796910.61,64:66:b3:c2:8e:8f,Gatishil_Saving,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2422,0,-87,0,0,0,1446796910571,1446796910.61,267709098092,True,71,15
1556928,8281db5d-2593-4e3a-a881-7c47ad68d250-77,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446797820.61,b0:48:7a:f9:3c:f7,ABI_CHABHAIL,0,0,[WPA-PSK-CCMP+TKIP][ESS],-1,-1,2437,0,-91,0,0,0,1446797820589,1446797820.61,268619171507,True,65,12
1557088,8281db5d-2593-4e3a-a881-7c47ad68d250-82,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446798452.99,e8:de:27:35:b2:54,Chamling,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2437,0,-89,0,0,0,1446798452971,1446798452.99,269251573122,True,67,8
1557184,8281db5d-2593-4e3a-a881-7c47ad68d250-85,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446798453.01,54:35:30:2a:f9:a3,jerry-hotspot,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2412,0,-90,0,0,0,1446798452972,1446798453.01,269251573122,True,106,13
1557280,8281db5d-2593-4e3a-a881-7c47ad68d250-88,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446798453.01,00:18:f8:6c:30:d6,linksys,0,0,[WPA2-PSK-CCMP][ESS],-1,-1,2462,0,-89,0,0,0,1446798452973,1446798453.01,269251573152,True,108,7
1563360,d3d9f529-c20d-48e5-b0ca-b98cefb127d2-39,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1450148704.67,8e:70:5a:51:d2:20,cs,0,0,[WPA2-PSK-CCMP][ESS],-1,-1,2437,0,-60,0,0,0,1450148704635,1450148704.67,253045361266,True,99,2
1563744,d3d9f529-c20d-48e5-b0ca-b98cefb127d2-51,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1450149367.63,da:96:85:be:44:91,A19k,0,0,[WPA2-PSK-CCMP][ESS],-1,-1,2462,0,-82,0,0,0,1450149367605,1450149367.63,253708331526,True,65,4
1600480,7877189f-d5a0-48be-9329-3061efdc0915-7,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1447393596.61,74:ea:3a:da:e0:54,Rubisha Communication,0,0,[WPA-PSK-TKIP][ESS],-1,-1,2412,0,-90,0,0,0,1447393596588,1447393596.61,12234764380,True,82,21
1636448,873f686f-d0f3-4d84-805a-9b93851fd61d-9,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446547909.93,c4:e9:84:7e:b4:aa,e-Support,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2417,0,-53,0,0,0,1446547909835,1446547909.93,18710164925,True,101,9
1636480,873f686f-d0f3-4d84-805a-9b93851fd61d-10,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446547909.95,14:cc:20:f6:d0:88,surabhi-wifi,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2462,0,-57,0,0,0,1446547909836,1446547909.95,18710164955,True,115,12
1636576,873f686f-d0f3-4d84-805a-9b93851fd61d-13,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446547909.99,c8:3a:35:0e:67:18,ToP10DiGiTaLPhOtOStUdIo,0,0,[WPA-PSK-CCMP+TKIP][ESS],-1,-1,2442,0,-71,0,0,0,1446547909838,1446547909.99,18710164986,True,84,23
1636864,873f686f-d0f3-4d84-805a-9b93851fd61d-22,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446548210.92,30:b5:c2:8b:7f:80,TP-LINK_8B7F80,0,0,[WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2412,0,-82,0,0,0,1446548210757,1446548210.92,19011075723,True,84,14
1636928,873f686f-d0f3-4d84-805a-9b93851fd61d-24,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1446548210.93,c8:3a:35:11:ba:39,homes nepal,0,0,[WPA-PSK-CCMP+TKIP][ESS],-1,-1,2412,0,-89,0,0,0,1446548210759,1446548210.93,19011075723,True,104,11
1656000,26d57875-71fa-4d4e-a6a8-6dbd78385953-43,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1451627158.73,e8:94:f6:f8:ff:c2,                              ,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2437,0,-86,0,0,0,1451627158704,1451627158.73,51213456563,True,32,30
1656032,26d57875-71fa-4d4e-a6a8-6dbd78385953-44,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1451627158.73,e8:de:27:de:ab:bc,OSU!,0,0,[WPA2-PSK-CCMP][ESS],-1,-1,2452,0,-88,0,0,0,1451627158704,1451627158.73,51213456563,True,79,4
1656160,26d57875-71fa-4d4e-a6a8-6dbd78385953-48,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1451627158.74,10:fe:ed:b8:21:78,TP-LINK_B82178,0,0,[WPA-PSK-CCMP+TKIP][WPS][ESS],-1,-1,2462,0,-87,0,0,0,1451627158705,1451627158.74,51214677232,True,84,14
1656192,26d57875-71fa-4d4e-a6a8-6dbd78385953-49,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1451627158.74,10:fe:ed:d6:b4:3e,Free wifi,0,0,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-1,-1,2462,0,-84,0,0,0,1451627158705,1451627158.74,51214677171,True,70,9
1656224,26d57875-71fa-4d4e-a6a8-6dbd78385953-50,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1451627158.74,f4:ec:38:9c:74:c8,Manchester United,0,0,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP-preauth][ESS],-1,-1,2462,0,-88,0,0,0,1451627158705,1451627158.74,51214677262,True,77,17
1656256,26d57875-71fa-4d4e-a6a8-6dbd78385953-51,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1451627158.75,a8:32:9a:00:36:e6,noblesse,0,0,[WPA2-PSK-CCMP][WPS][ESS],-1,-1,2412,0,-89,0,0,0,1451627158706,1451627158.75,51214677232,True,110,8
1656416,26d57875-71fa-4d4e-a6a8-6dbd78385953-56,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1451627158.75,00:e0:4c:81:96:b1,DKS,0,0,[WPA2-PSK-CCMP][WPS][ESS],-1,-1,2437,0,-87,0,0,0,1451627158707,1451627158.75,51214677201,True,68,3
1664192,efbe693f-66d4-42ba-8878-4b4a3300f834-11,17c3398d-1ec4-4a91-9e71-535b7854ebcb,1452499491.64,00:27:19:1d:de:af,Yushan,0,0,[WPA-PSK-TKIP][WPA2-PSK-TKIP][ESS],-1,-1,2437,0,-72,0,0,0,1452499491177,1452499491.64,273268862135,True,89,6
